	coreid	status	nwords_original	nwords_result	nwords_val	nwords_recovered	nwords_omitted	nwords_created	nwords_recovered_val	nwords_created_val	common_words	original_only	result_only	common_words_val	val_only
518	wfo-0001032259	success	201	112	65	88	113	24	65	0	-4,.5,0-20,0-4,0.45-0.6,0.5-0.8,0.9-1.2,1-2,1-2.5,1.5-4.5,2-4,20-60,4,4-6,abaxial,acute,adaxial,almost,anther,apart,apex,articulated,base,berry,brown,calyx,chartaceous,cm,conical,connivent,cordate,cuneate,dark,densely,diameter,difoliate,dull,elongating,equal,evenly,filament,flattened,flattened-reniform,flower,free,fruit,fruiting,geminate,glabrous,green,lateral,leaf,length,lobed,long,margin,maturity,mauve,mm,orange,orange-brown,ovate,pedicel,per,petiole,poricidal,portion,prickle,recurved,red,scar,shrub,side,simple,slender,spherical,stellate-pubescent,straight,style,surface,tapering,terminal,tip,tube,unit,white,yellow,young	/3,/4,0-10,0-2,0-5,0.1-0.2,0.1-0.3,0.15-0.3,0.5-1.5,0.7-1.1,0.8-1.3,1-1.8,1/2,1/3,1/4-1/3,1/6-1/5,10-30,15-40,2-2.5,2-5,2.2-3,3-4,3/,4-5,4-9,5,5-30,5-merous,5.5-8,7-16,7-8,9-22,abaxially,acut,alyx,apar,apically,apparently,bark,becoming,blade,branched,broad-deltate,brownish,deltate,discolorous,distance,drying,eaf,eed,erect,extending,fully,glabrescent,gland,green-brow,hair,infructescence,lobe,longer,lower,mature,midpoint,midvein,minute,moderately,nflorescence,older,one,open,opening,orolla,oung,pair,peduncle,pendulous,perfec,pericarp,porrect,prickl,prickly,primary,pubescent,ray,reduced,rounded,ruit,sessile,shorter,smooth,sometimes,spaced,sparsely,spreading,stellate,stem,strongly,tamen,terete,tertiary,time,toward,trichome,unarmed,vary,vein,venation,visible,way,wide,woody,yellow-green,ympodial	articulation,branching,colour,corolla,form,growth,height,heteromorphism,inflorescence,insertion,number,ovary,placement,plant,position,seed,shape,spacing,staman,structure,sympodial,texture,type,width	-4,.5,0-20,0-4,0.45-0.6,0.5-0.8,0.9-1.2,1-2,1-2.5,1.5-4.5,2-4,20-60,4,4-6,acute,almost,apart,articulated,base,berry,brown,chartaceous,cm,conical,connivent,cordate,cuneate,dark,densely,difoliate,dull,elongating,equal,evenly,flattened,flattened-reniform,geminate,glabrous,green,lateral,lobed,long,maturity,mauve,mm,orange,orange-brown,ovate,per,poricidal,recurved,red,shrub,side,simple,slender,spherical,stellate-pubescent,straight,tapering,terminal,tip,white,yellow,young	
519	wfo-0001032260	success	210	131	70	88	122	43	69	1	-3,/5,0-10-30,0-20,0.2-0.5,0.5-2,0.7-1.5,0.8-1.1,1.5-4,3-10,3-8,6-10,abaxial,abaxially,acuminate,acute,adaxial,anther,apex,articulated,base,berry,branched,calyx,chartaceous,cm,connivent,cuneate,curved,deltate,densely,diameter,discolorous,drying,dull,elliptic,equal,erect,filament,flattened,flattened-reniform,flower,fruit,fruiting,glaucous,green-brown,lateral,leaf,length,lobed,long,lower,margin,maturity,mauve,mm,orange-brown,ovate,pale,pedicel,per,petiole,poricidal,porrect,prickle,purple,red,reflexed,rounded,shallowly,shrub,simple,spherical,stalked,stellate,stellate-pubescent,stem,strongly,subentire,surface,tapering,terminal,tip,trichome,way,wide,yellow,yellow-green	-10,-8,.1,0-0.5,0-10,0-5,0-5-20,0-8,0.1,0.1-0.3,0.1-0.4,0.15-0.3,0.4,0.5-0.8,0.5-5,0.6-0.8-1.5,0.7,1-1.7,1-3,1-5,1-6,1.2-1.7,1/2,1/3,1/3-1/2,1/3-1/5,2,2-20,2-4,2-5,2.5,2.5-3,2.5-3.5,3-5,3-9,4-5-merous,5-6-8,7-15,acuminat,alyx,apar,apart,apically,apparently,bark,blade,broad-deltate,cell,difoliate,distance,eaf,eed,elongating,extending,eye,free,geminat,glabrescent,glabrou,glabrous,gland,globular,gray-brow,infructescence,lobe,lon,long-styled,longer,mature,midpoint,midvein,moderately,naked,narrow-ovate,nflorescence,older,one,open,orolla,oung,outline,pair,peduncle,pendulous,perfec,pericarp,pit,portion,prickl,prickly,primary,pubescent,raised,ray,reduced,ruit,scandent,scar,sessile,shorter,side,slender,small,smooth,spaced,sparsely,spreading,stalk,style,tamen,terete,tertiary,time,tube,unit,variously,vary,vein,venation,visible,woody,ympodial	articulation,bract,branching,breeding,broad-based,colour,connective,corolla,form,growth,hair,heteromorphism,inflorescence,insertion,interjected,interpetalar,leaflet,marking,modification,na,needle-like,number,orientation,pattern,placement,pore,position,pseudostipule,rhizome,scale,seed,shape,size,spot,staman,symmetry,system,texture,tissue,tuber,type,width,xylopodia	-3,/5,0-10-30,0-20,0.2-0.5,0.5-2,0.7-1.5,0.8-1.1,1.5-4,3-10,3-8,6-10,abaxially,acuminate,acute,articulated,base,berry,branched,chartaceous,cm,connivent,cuneate,curved,deltate,densely,diameter,discolorous,drying,dull,elliptic,equal,erect,flattened,flattened-reniform,glaucous,green-brown,lateral,lobed,long,maturity,mauve,mm,orange-brown,ovate,pale,poricidal,porrect,purple,red,reflexed,rounded,shallowly,shrub,simple,spherical,stalked,stellate,stellate-pubescent,stem,strongly,subentire,tapering,terminal,tip,way,wide,yellow,yellow-green	na
520	wfo-0001032264	success	183	157	79	101	82	56	71	8	0.25-0.5,0.25-0.75,0.5-1,0.6-2.2,0.8-10,1-1.5,1.2-2,1.5-1.8,1.8-3,3,3-15,4.5-5,acute,anther,anthesi,apex,apiculate,bark,base,branched,broadly,bud,calyx,cell,cell-layer,cm,corolla,cup-like,deciduous,difoliate,elliptic,epidermal,filament,flattened-reniform,fleshy,flower,fruiting,glabrous,globose,green,hair,incrassate,inflorescence,layer,leaf,lobed,lower,margin,minutely,mm,multiseriate,narrowly,nearly,occasionally,older,one,opposite,ovary,ovoid,pale,pedicel,peeling,petiole,pitted,plant,pointed,pore,pubescent,red-papillose,reddish,reddish-tan,revolute,scattered,several,shaped,sheet,shrub,simple,size,slender,small-capitate,soon,stem,stigma,style,surface,tapering,tear-drop,thick,time,tip,transversely,tree,trichome,tube,uniseriate,unit,white,x,yellowish-brown,young	.2,.5,0.8-4,10-22,2-50-flowered,2-6,3-9,5-9,6-17,acuminate,along,apar,appearing,ba,berry,bullate,closely,curling,deflexed,densely,dia,differing,dry,eaf,edicel,eed,exserted,free,geminat,gnarled,greyi,habitat,lamina,large,larger,lateral,like,live,lobe,lon,long,main,major,material,middle,minor,minute,nflorescence,often,overlapping,pair,papillo,papillose,parallel,planar,poricidal,portion,primarily,prominent,quite,raised,rounded-deltoid,ruit,scar,sheltered,short,small-celled,somewhat,spaced,sparsely,straight,tall,trunk,ud,upper,vein,weak,whitish,wide,widest,woody,ympodial	0.5,1,2-50,4,4-8,articulation,bract,branching,breeding,broad-based,colour,connective,deciduousnes,diameter,form,fruit,geminate,greyish,growth,height,heteromorphism,insertion,interjected,interpetalar,leaflet,length,marking,modification,na,needle-like,number,odour,orientation,pattern,placement,position,prickle,pseudostipule,rhizome,scale,seed,shape,smell,spot,staman,stone,structure,symmetry,sympodial,system,texture,tissue,tuber,type,vegetative,xylopodia	0.25-0.5,0.25-0.75,0.5-1,0.6-2.2,0.8-10,1-1.5,1.2-2,1.5-1.8,1.8-3,3,3-15,4.5-5,acute,apiculate,base,branched,broadly,calyx,cell-layer,cm,cup-like,deciduous,difoliate,elliptic,flattened-reniform,fleshy,glabrous,globose,green,incrassate,leaf,lobed,minutely,mm,multiseriate,narrowly,nearly,occasionally,one,opposite,ovoid,pale,peeling,pitted,pointed,pubescent,red-papillose,reddish,reddish-tan,revolute,scattered,several,shaped,sheet,shrub,simple,slender,small-capitate,soon,tapering,tear-drop,thick,time,transversely,tree,trichome,tube,uniseriate,white,x,yellowish-brown	0.5,1,2-50,4,4-8,geminate,greyish,na
521	wfo-0001032274	success	192	113	47	60	132	53	40	7	0.5-1,1-1.5,3-4,3/4,acute,anther,apex,arching,base,berry,calyx,cell,connivent,corolla,ellipsoid,entire,filament,filiform,fleshy,fruiting,glabrous,globose,growth,inflorescence,leaf,lengthening,lobed,loosely,lower,margin,markedly,membranous,mm,occasionally,once-branched,pedicel,perfect,petiole,plurifoliate,pore,poricidal,purple,red,shape,shiny,shrub,simple,slit,somewhat,stellate,stem,surface,terminal,tip,trichome,truncate,unit,way,white,x	.5,0,0.15-0.2,0.5,0.5-0.7,0.5-1.5,0.7-1.8,0.9-1,1-1.2,1-3,1.5-2,2,2-3.5,2-7,3-10,3-5,3-6,5-7,5-merou,<,acuminate,ag,alyx,anthesi,apiculate,apparently,appearance,ark,articulated,axillary,ba,basal,borne,branch,brown,capitate,clustered,cm,conical,deltate,dendritic,densely,diameter,distal,eaf,eed,elliptic,exserted,flattened-reniform,flower,free,geminat,glabrou,green,grey,group,highly,ilament,irregular,lanceolate,lax,less,like,lobe,long,minute,minutely,new,nflorescence,nodding,non-reproductive,obtusely,often,older,one,orolla,pair,pale,papillo,peduncle,peg,pendan,per,pericarp,pitted,platfor,platform,portion,primary,puberulent,pubescent,quadrate,reddish,reflexed,reproductive,ridge,ridged,ripe,rounded,ruit,scar,shoot,short,size,sleeve,small,sometimes,sparsely,square,stigma,strongly,style,suckering,tem,testal,thin,tinged,tube,twinin,two,ud,uniseriate,upper,usually,variable,vary,vein,violet,visible,woody,yellow,ympodial	5-merous,age,appressed,articulation,bract,branching,breeding,broad-based,colour,connective,form,fruit,hair,heteromorphism,inflated,insertion,interjected,interpetalar,leaflet,length,marking,mature,modification,na,needle-like,none,odour,orientation,paired,pattern,placement,position,present,prickle,pseudostipule,rhizome,scale,smell,specified,spot,staman,stone,structure,symmetry,sympodial,system,texture,tissue,tuber,type,vegetative,xylopodia,zygomorphy	0.5-1,1-1.5,3-4,3/4,acute,arching,base,berry,connivent,ellipsoid,entire,filiform,fleshy,glabrous,globose,lengthening,lobed,loosely,markedly,membranous,mm,occasionally,once-branched,perfect,plurifoliate,poricidal,purple,red,shiny,shrub,simple,slit,somewhat,stellate,terminal,tip,truncate,way,white,x	5-merous,age,na,none,present,specified,zygomorphy
522	wfo-0001032276	invalid_json_followup	152	120	NA	99	53	21	NA	NA	-,.25,.5,0.25-1.5,0.3-1,0.5-0.75,0.5-1,1,1-1.5,1-2,1.8-2,2-2.5,2.5-4,3-3.5,3-6-flowered,5-7,9-18,acute,along,anther,anthesi,apex,attenuate,base,beneath,blade,broadly,brown,calyx,cm,corolla,cup-shaped,dark,decurrent,deltoid,dia,dry,elliptic,filament,filiform,free,fruiting,glabrous,globose,green,lamina,leaf,like,lobe,lobed,long,long-pubescent,material,minute,minutely,mm,narrowly,nearly,occasionally,onto,opposite,ovary,ovoid-reniform,pale,papillose,pedicel,perhaps,petiole,pitted,plant,pore,poricidal,portion,prominent,pubescent,reflexed,rest,shaped,short,shrub,simple,slender,sparsely,stigma,strongly,style,surface,tapering,tear-drop,tip,triangular,trichome,tube,uniseriate,vein,white,winged,x,yellow	0.8-1,7-8,apart,ba,bark,capitat,converging,curly-tipped,deflexed,densely,eaf,edicel,eed,ellipsoid,evenly,except,exserted,geminate,greyish-gree,later,lateral,lower,main,margin,middle,nflorescence,node,non-reproductive,obovoid,older,pair,raise,raised,remaining,ruit,scar,slightly,somewhat,soon,spaced,stem,straight,straw-colored,tall,tub,ud,unifoliate,unit,widely,widest,woody,ympodial,young	8,capitate,characteristic,colour,decurren,diameter,flower,form,fruit,growth,height,inflorescence,length,number,position,seed,shape,size,texture,type,value	NA	NA
523	wfo-0001032277	success	163	106	41	56	107	50	38	3	.5,0.8-3,3-3.5,acute,anther,apex,base,berry,branched,bright,calyx,cm,coriaceous,corolla,cup-shaped,elliptic,filament,fruit,fruiting,globose,green,immature,inflorescence,internodal,lax,leaf,long,lower,margin,mature,mm,number,opposite,pedicel,petiole,pore,poricidal,revolute,ripe,round,shrub,simple,slender,small,spicy-fragrant,stem,surface,tip,translucent,trichome,uniseriate,unit,varying,virgately,white,yellow	0.1-0.5,0.2-0.6,0.75-1,1-1.1,1-1.2,1-1.5,1-2,1-5,1.5-1.8,1/2,10-14,2-2.5,2-4,2-6-flowered,3-9,5-6,8-9,along,anthesi,apiculate,appear,appearing,area,auriculate,ba,bark,beneath,blade,blunt,closely,deltoid,densely,dia,drooping,dry,eaf,edicel,eed,ellipsoid,erect,exserted,flattened-reniform,free,geminat,glabrous,gre,impressed,incrassate,indentation,lateral,like,lobe,lobed,main,middle,minutely,nflorescence,obscured,occasionally,older,ovary,overlapping,pair,pale,paler,papillae,papillose,partially,pitted,portion,prominent,puberulent,pubescenc,pubescent,raised,reddish,remaining,rest,rounded,ruit,scar,slende,spaced,sparsely,specimen,stigma,straight,strict,strongly,styl,style,tall,tapering,truncate,trunk,tub,tube,two,ud,vein,way,widest,woody,x,yellowish-tan,ympodial,young	appressed,articulation,bract,branching,breeding,broad-based,cell,colour,connective,form,geminate,growth,hair,heteromorphism,inflated,insertion,interjected,interpetalar,leaflet,length,marking,modification,na,needle-like,odour,orientation,paired,pattern,placement,position,prickle,pseudostipule,rhizome,scale,shape,smell,spot,staman,stellate,stone,structure,symmetry,sympodial,system,texture,tissue,tuber,type,vegetative,xylopodia	.5,0.8-3,3-3.5,acute,berry,branched,bright,cm,coriaceous,cup-shaped,elliptic,globose,green,immature,internodal,lax,leaf,long,mm,number,opposite,poricidal,revolute,ripe,round,shrub,simple,slender,small,spicy-fragrant,tip,translucent,trichome,uniseriate,varying,virgately,white,yellow	geminate,na,stellate
524	wfo-0001032304	success	249	132	70	80	169	52	67	3	/20,0.5-4.5,0.9-1.3,1.1-2,1/5,2-5,3.2-3.8,accrescent,adaxially,anther,apex,apical-lateral,apparently,articulated,axillary,base,becoming,berry,blade,blunt-tipped,branched,calyx,cm,continued,corolla,dehiscing,due,entire,extend,filament,fleshy,fruit,fruiting,glabrescent,greenish,growth,hair,introrse,large,lateral,leaf,length,long-attenuate,longitudinal,lower,margin,mm,oblong,pale,pedicel,perfect,petiole,plant,plurifoliate,pore,present,probably,pseudo-terminal,ripe,rotate-stellate,scabridulous,short-,shrub,simple,slit,small,somewhat,stellate-tomentose,stem,subglobose,time,tree,unit,usually,velutinous,violet,white,x,yellow,young	-3,.6-1.2,.9-1.4,0-120,0.2-0.3,0.3-1.5,0.5-3,1,1-3.5,1.2-2.3,1.2-3,1.3-2.1,1.5-3.2,1.6-1.9,1.8-4,1/2,1/3-1/2,1/8,10,18,2-4,2-4.2,2.5-19.5,2/3-3/4,21,3-10,3-15,3-20,3-4.5,3-6,3.2-5.5,4-7.5,44,5-6,5.5-9,7-27,7.5-12,9-13,abaxially,acuminate,acute,ag,along,anthesi,apart,appressed-tomentose,ascending,axe,ba,bark,blackish,branch,broadly,brown,brownish,bud,campanulate,capitat,chartaceous,closely,conical,dark,decurrent,deltoid,dendritic,dendritic-echinoi,dendritic-echinoid,densely,diameter,directed,distal,eaf,echinoi,echinoid,elliptic,especially,exserted,few-,few-rayed,flower,free,glabrescen,glabrous,granular-tomentose,green,high,honeycombed,inserted,juvenile,least,lobe,lobed,long,long-,long-stalked,m.,main,many,many-rayed,midvein,mixed,mostly,multangulat,multangulate,nflorescence,obscured,obtuse,occasionally,often,older,opaque,orbicular,orolla,ovat,ovate,ovate-lanceolate,overlapping,partly,peduncle,porrect-stellate,pubescent,rachi,rarely,rather,ray,relatively,reniform,reticulate-punctate,ruit,runk,seed,sessile,short,short-stalked,side,spaced,sparingly,spreading,stamen,stigma,strongly,style,suborbicular,sulcate,suture,tamen,terete,testa,thick,thick-stalked,thin,thin-,thin-stalked,tomentose,tomentu,touching,toward,triangular-ovate,tube,unarme,unarmed,vary,vein,way,whitish,wide,within,yellowish,ympodial	age,appressed,articulation,bract,branching,breeding,broad-based,cell,colour,connective,form,heteromorphism,inflated,inflorescence,insertion,interjected,interpetalar,leaflet,marking,mature,modification,na,needle-like,odour,orientation,paired,pattern,placement,position,prickle,pseudostipule,rhizome,scale,shape,smell,spot,staman,stellate,stone,structure,surface,symmetry,sympodial,system,texture,tissue,trichome,tuber,type,vegetative,xylopodia,zygomorphy	/20,0.5-4.5,0.9-1.3,1.1-2,1/5,2-5,3.2-3.8,accrescent,adaxially,apical-lateral,apparently,articulated,axillary,base,becoming,berry,blade,blunt-tipped,branched,cm,continued,dehiscing,due,entire,extend,fleshy,glabrescent,greenish,growth,introrse,large,lateral,leaf,length,long-attenuate,longitudinal,mm,oblong,pale,perfect,plant,plurifoliate,pore,present,probably,pseudo-terminal,ripe,rotate-stellate,scabridulous,short-,shrub,simple,slit,small,somewhat,stellate-tomentose,stem,subglobose,time,tree,usually,velutinous,violet,white,x,yellow,young	age,na,stellate
525	wfo-0001032307	success	153	116	82	97	56	19	78	4	.5,/3,0.2-0.5,0.4-1.3,1-2,1.5-5,10-20,2-5,2.5-12,2.5-3,2.5-3.5,3.5-4,30,4-8,5-12,7-18,acute,anther,anthesi,apex,bark,base,branch,branched,calyx,capitate,cm,corolla,dark,dendritic,densely,dia,ellipsoid,elliptic,elongate,erect,exserted,filament,flattened-reniform,fleshy,fruiting,glabrate,glabrous,globose,green,growth,incrassate,inflorescence,later,lateral,leaf,like,lobed,long,main,many,margin,minute,minutely,mm,ovary,pair,pale,papillae,pedicel,petiole,plant,pore,prominent,pubescent,reddish-brown,rest,scar,shaped,shrub,small,spaced,sparsely,stem,stigma,stout,strongly,style,tan,tear-drop,terminal,thick,time,tree,tree-like,trichome,truncate,tube,unevenly,vein,way,white	1-1.5,1.5-2,5-25-flowered,?,abaxial,adaxial,along,apar,berry,blade,body,brow,campanulate,christmas-tree-like,congested,deltate,eaf,edicel,eed,either,flat,free,immature,inflorescenc,lobe,lon,loose,lower,middle,new,nflorescence,older,papillo,petal,pitted,planar,plurifoliat,poricidal,portion,reddish,ruit,surface,tall,thickened,tip,tub,type,ud,upper,variable,wide,widest,within,woody,ympodia,young	apart,branching,brown,bud,colour,dense,diameter,exsertion,form,fruit,height,length,papillose,position,pubescence,seed,shape,venation,width	.5,/3,0.2-0.5,0.4-1.3,1-2,1.5-5,10-20,2-5,2.5-12,2.5-3,2.5-3.5,3.5-4,30,4-8,5-12,7-18,acute,base,branched,calyx,capitate,cm,dark,dendritic,densely,dia,ellipsoid,elliptic,elongate,erect,exserted,flattened-reniform,fleshy,glabrate,glabrous,globose,green,incrassate,inflorescence,later,lateral,like,lobed,long,main,many,margin,minute,minutely,mm,pair,pale,papillae,prominent,pubescent,reddish-brown,rest,shaped,shrub,small,spaced,sparsely,stout,strongly,tan,tear-drop,terminal,thick,time,tree,tree-like,trichome,truncate,tube,unevenly,vein,way,white	apart,brown,dense,papillose
526	wfo-0001032308	success	190	136	100	117	73	19	96	4	1-10,1-2,1.5-2.5,1.8-2.5,1.9-3,2-6,4-7,4-8,6,8-9,abaxially,absent,acumen,acute,adaxially,along,anther,apart,apex,axillary,base,broadly,brownish,bud,cell,ciliate,clavate,cm,condition,connivent,cordate,corolla,deep,diameter,digestion,distal,dorsally,dot,drying,edge,enzyme,especially,filament,flat,flower,folded,forked,fresh,fruit,generally,glabrous,globose,green,greenish,hair,half,homostylous,honeycomb-shaped,interjected,invested,irregular,lanceolate,lateral,leaflet,lengthening,like,long,margin,medium,midrib,minute,minutely,mm,narrowly,non-glandular,odd-pinnate,often,orbicular,ovate,ovoid,pedicel,peduncle,pentagonal,petiole,petiolulate,plant,pore,poricidal,puberulent,pubescent,pure,removed,ripe,rounded,scattered,seed,sessile,shape,short,slightly,slit,stigma,straight,style,substellate,subtending,terminal,testal,tip,trichome,tube,typically,wall,white,whitish,x,yellow	0-3,0.2-2.1,0.3-5,0.7-1,0.7-1.2,12-16,2,2-3,2-4,3-10,3-6,3.8-5,4.8-7.7,5-7,5-merou,6-11,ag,alyx,apparently,articulated,axe,berry,blade,capitat,chartaceous,covering,cuneate,eaf,eed,elliptic,exceeding,geminat,glabrou,greatly,green-white,hair-like,hal,larger,leave,living,lobe,lobed,lower,make,membranous,much,mucilaginous,nflorescence,obtuse,orolla,pair,perfect,petiolule,plurifoliate,ruit,seudostipule,spaced,specimen,stamen,ste,stem,sympodial,tamen,thick,throughout,tri-,truncate,unit,usually,vary,varying,wet,wide	age,arrangement,articulation,branching,capitate,colour,form,growth,herb,inflorescence,leaf,length,ovary,position,pseudostipule,spacing,staman,symmetry,texture	1-10,1-2,1.5-2.5,1.8-2.5,1.9-3,2-6,4-7,4-8,6,8-9,abaxially,absent,acute,adaxially,along,apart,axillary,broadly,brownish,bud,ciliate,clavate,cm,condition,connivent,cordate,corolla,deep,digestion,distal,dorsally,dot,drying,enzyme,especially,flat,folded,forked,fresh,generally,glabrous,globose,green,greenish,hair,half,homostylous,honeycomb-shaped,invested,irregular,lanceolate,lateral,lengthening,like,long,margin,medium,midrib,minute,minutely,mm,narrowly,non-glandular,odd-pinnate,often,orbicular,ovate,ovoid,pentagonal,petiolulate,plant,pore,poricidal,puberulent,pubescent,pure,removed,ripe,rounded,scattered,sessile,short,slightly,slit,straight,substellate,subtending,terminal,tip,trichome,typically,wall,white,whitish,x,yellow	age,capitate,herb,leaf
527	wfo-0001032335	success	214	122	61	71	143	51	56	5	acute,anther,anthesi,apex,articulated,attenuate,base,berry,branched,branching,bright,c.,calyx,cell,chartaceous,cm,connivent,corolla,densely,ellipsoidal,entire,filament,fruiting,globose,growth,inflorescence,length,lengthening,lobed,long,loosely,lower,many,margin,membranous,mm,multangulate,nodding,onto,orange,pedicel,peltate,perfect,petiole,plane,plurifoliate,pore,poricidal,porrect-stellate,pubescent,ray,ripe,shrub,simple,slit,small,somewhat,stellate,stem,surface,terminal,time,tip,tree,trichome,unevenly,unit,varying,way,white,–4	.2,.5,0,0.05,0.2,0.2–0.3,0.4,0.5,0.5–1,0.9–1,1.5–2,100,100+,10–12,12–15,15,16,1–1.2,1–1.5,1–3,2.5–3,2–10,2–2.5,2–5,3361,4–14,4–5,4–6-rayed,5-merou,5–6,6–19,6–6.5,7–10,>,abaxial,abaxially,acuminate,adaxial,ag,along,alyx,apar,appearing,ark,axe,beneath,boh,capitate,center,closely,covered,cup-shaped,deltate,diameter,dichasia,discolorous,drying,eaf,eed,elliptic,elongate,equal,erec,evenly,exserted,fide,flattened-reniform,flower,free,fused,glabrous,gold,golden-brow,golden-yellow,gradually,half,ilament,impressed,lamina,less,like,lobe,markedly,midpoint,minute,minutely,moderately,narrowing,narrowly,near,new,nflorescence,older,orolla,pair,pale,papillo,part,peduncle,per,pericarp,persistent,pitted,porrect,portion,primary,pubescence,reddish,reflexed,regularly,ruit,scar,scurfy,sessile,shiny,short,short-stalked,silvery,slightly,sometimes,spaced,sparsely,square,stigma,stout,strongly,stub,style,tal,tem,testal,thin,tube,ud,upper,vary,vein,visible,wide,woody,yellow,ympodial,–stellate	1-3,2.5-3,age,appressed,articulation,bract,breeding,broad-based,colour,connective,dichasial,form,fruit,hair,heteromorphism,inflated,insertion,interjected,interpetalar,leaf,leaflet,marking,mature,modification,na,needle-like,odour,orientation,paired,pattern,placement,position,prickle,pseudostipule,rhizome,scale,shape,smell,spot,staman,stone,structure,symmetry,sympodial,system,texture,tissue,tuber,type,vegetative,xylopodia	acute,anthesi,articulated,attenuate,base,berry,branched,branching,bright,c.,chartaceous,cm,connivent,densely,ellipsoidal,entire,globose,length,lengthening,lobed,long,loosely,many,membranous,mm,multangulate,nodding,onto,orange,peltate,perfect,petiole,plane,plurifoliate,pore,poricidal,porrect-stellate,pubescent,ray,ripe,shrub,simple,slit,small,somewhat,stellate,terminal,time,tip,tree,trichome,unevenly,varying,way,white,–4	1-3,2.5-3,age,dichasial,na
528	wfo-0001032337	success	225	125	97	106	119	19	93	4	0.5-3.5,1-2,1.4-2,2-3.5,2.3-4.8,4-17,4-6,4-9,5-11,8-10,8-17,9-29,abaxially,adaxially,along,anther,berry,blade,brownish,canescent,cell,chartaceous,ciliate,clavate,cm,condition,connivent,corolla,covering,darker,densely,diameter,distal,dorsally,dot,drying,edge,especially,filament,flat,folded,forked,fresh,fruit,generally,glabrous,globose,green,green-white,greenish,hair,hair-like,half,herb,lanceolate,lateral,leaf,leaflet,lengthening,light,like,make,margin,membranous,midrib,minutely,mm,mucilaginous,odd-pinnate,often,ovoid,pentagonal,petiole,plant,plurifoliate,pore,poricidal,puberulent,pubescent,ray,ripe,rotate,scattered,seed,size,slit,sometimes,sparsely,stem,stigma,straight,style,testal,thick,throughout,tip,tri-,unit,usually,violet,violet-purple,wall,wet,white,whitish,x	0,0.4-1.5,1,1-10,1-4,1.2-2.8,1.5,1.6-4,10,2,2-14,2-4,2-4.5,2-7,2.3-11.5,3-4,3-8,3.6-5,4.5-14.5,5-merou,9-21,acumen,acuminate,acute,ag,alyx,apart,apex,apiculate,apparently,articulated,attenuate,axe,axillary,base,basiscopic,borne,broadly,bud,capitat,cordate,cuneate,decurrent,deep,digestion,eaf,eed,elliptic,end,enzyme,erec,exceeding,except,flower,frequently,geminat,glabrou,greatly,homostylous,honeycomb-shaped,interjected,living,lobe,long,lower,middl,mottled,nflorescence,oblique,obtuse,orbicular,orolla,ovate,pair,paired,pedicel,peduncle,perfect,petiolulate,petiolule,proximal,purple,rarely,reduced,removed,rounded,ruit,sessile,seudostipule,short,side,singly,slightly,small,spaced,specimen,stamen,ste,stolo,subequal,subglabrous,subsessile,subtending,tall,tamen,tem,terminal,tertiary,tissue,tube,tuber,typically,unpaired,unwinged,vary,wide,wing,yellow,ympodial	age,arrangement,branching,capitate,colour,form,geminate,growth,heteromorphism,inflorescence,length,na,pseudostipule,shape,staman,stone,structure,sympodial,texture	0.5-3.5,1-2,1.4-2,2-3.5,2.3-4.8,4-17,4-6,4-9,5-11,8-10,8-17,9-29,abaxially,adaxially,along,berry,brownish,canescent,cell,chartaceous,ciliate,clavate,cm,condition,connivent,corolla,covering,darker,densely,distal,dorsally,dot,drying,especially,flat,folded,forked,fresh,generally,glabrous,globose,green,green-white,greenish,hair,hair-like,half,herb,lanceolate,lateral,lengthening,light,like,make,margin,membranous,midrib,minutely,mm,mucilaginous,odd-pinnate,often,ovoid,pentagonal,plant,plurifoliate,pore,poricidal,puberulent,pubescent,ray,ripe,rotate,scattered,seed,slit,sometimes,sparsely,stem,straight,testal,thick,throughout,tip,tri-,usually,violet,violet-purple,wall,wet,white,whitish,x	age,capitate,geminate,na
