	coreid	status	nwords_original	nwords_result	nwords_val	nwords_recovered	nwords_omitted	nwords_created	nwords_recovered_val	nwords_created_val	common_words	original_only	result_only	common_words_val	val_only
475	wfo-0001031618	success	184	84	42	54	130	30	40	2	0-3,1-1.5,1-1.5-2,1.5-2,2-2.5,2-3,3-4,4-5,5,90-110,acute,anther,apex,base,berry,broadly,calyx,cm,corolla,cyme,darker,equal,filament,finely,glabrous,green,greyish,lavender-purple,leaf,lobe,marbled,maturity,mauve,mm,ovary,pale,pedicel,peduncle,petiole,purple,reddish-brown,reticulate,rounded,rugose,scorpioid,shrub,somewhat,stem,stripe,surface,tinged,triangular,unequal,variable	0.5-1.5,1-7,1.5-3.5,10-18,10-lobed,13,3,3-8,40-60,5-12,acuman,almost,also,anthesi,appearance,appearing,aspect,axil,becoming,beyond,blunt,bluntly,branch,c.,capitate,cell,clonal,cluster,column,conical,covering,cuneate,cut,developed,dia,discoidal,eaf,eed,ellipsoid,elliptic,emarginate,enlarged,erect,except,exerted,extending,facetted,fleshy,floral,flower,fork,forked,frui,general,giving,glandular,greatly,gree,growing,habit,hair,half,interacuminal,lanceolate,lasting,lengthening,less,lobed,lon,long,loosely,lower,may,mid-vein,midrib,minute,narrowly,nflorescence,oblong,obovoid,occasional,occur,often,ovate-lanceolate,ovoid,pal,pedicellate,petal,pinatisect,plurifoliat,point,pore,poricidal,rarely,rhachi,ripe,rotate,ruit,sessile,several,shallowly,side,simple,single,sinus,slit,soft-wooded,sometimes,specimen,stigma,stone,stout,strongly,styl,succulent,tapering,terete,tip,tissue,tub,ud,unit,vigorous,way,well,x,year,ympodial,young,younger	abaxial,adaxial,arrangement,branching,characteristic,colour,diameter,form,fruit,growth,height,inflorescence,length,margin,midvein,na,plant,plurifoliate,primary,pseudostipule,rachi,seed,shape,staman,style,tertiary,texture,unarmed,vein,venation	0-3,1-1.5,1-1.5-2,1.5-2,2-2.5,2-3,3-4,4-5,5,90-110,acute,berry,broadly,cm,cyme,darker,equal,finely,glabrous,green,greyish,lavender-purple,marbled,maturity,mauve,mm,pale,purple,reddish-brown,reticulate,rounded,rugose,scorpioid,shrub,somewhat,stripe,tinged,triangular,unequal,variable	na,plurifoliate
476	wfo-0001031646	success	169	95	67	77	92	18	66	1	-pinnate,.2,.5,0.2-0.8,0.5-2,0.8-1.5,1-1.8,1-10,1-6,1.2-2.5,15-25,2-10,2-3,2.5-10,3.5-4,4-5,5-6,5-7,7-8,8-15,acuminate,anther,apart,articulated,base,berry,blue,branched,brown,calyx,chartaceous,cm,cylindrical,densely,diameter,ellipsoidal,elliptic-lanceolate,entire,filament,flattened,flower,fruit,glabrous,globose,green,highly,hyaline,immature,leaf,light,lobe,long,margin,mature,mm,obliquely,ovate-lanceolate,pedicel,peduncle,petiole,pubescent,rachi,red,rugulose,scandent,shrub,smooth,spaced,stem,stout,style,surface,tawny,tip,vine,violet,x	1.5-3.5,1.5-4,18-38,1962,2-2.5,20,4-18,4-20,4-8,4-foliate,5-7.5,5-merou,abaxially,absen,absent,accrescent,acut,acute,adaxially,aggregate,alyx,apex,apical,apparently,axe,ba,basally,blade,cell,ciliat,climbing,connivent,correll,covered,cuneate,darker,decreasing,directed,distall,eaf,eed,elliptic,equal,fide,fruiting,geminat,glandular,hair,high,homostylous,interjected,lateral,leaflet,lower,maroon,multicellular,nflorescence,oblique,oblong,obtuse,orolla,ovate-lanceolat,part,perfect,petiolule,pore,present,pubescen,pubescence,rotate-pentagonal,rounded,ruit,seudostipule,shortly,simple,size,slightly,small,spreading,stigma,stone,tamen,tem,toward,tree,truncat,tube,uniseriate,unit,vary,yellow,ympodial	abaxial,adaxial,arrangement,characteristic,colour,corolla,form,growth,inflorescence,length,na,ovary,pseudostipule,seed,shape,staman,texture,type	-pinnate,.2,.5,0.2-0.8,0.5-2,0.8-1.5,1-1.8,1-10,1-6,1.2-2.5,15-25,2-10,2-3,2.5-10,3.5-4,4-5,5-6,5-7,7-8,8-15,acuminate,apart,articulated,base,berry,blue,branched,brown,chartaceous,cm,cylindrical,densely,diameter,ellipsoidal,elliptic-lanceolate,entire,flattened,flower,fruit,glabrous,globose,green,highly,hyaline,immature,light,long,margin,mature,mm,obliquely,ovate-lanceolate,pubescent,red,rugulose,scandent,shrub,smooth,spaced,stout,surface,tawny,tip,vine,violet,x	na
477	wfo-0001031651	success	199	90	59	73	126	17	56	3	.7,0.3-0.8,0.3-1.5,0.6-1,0.7-1,1-1.7,1/5,2-3.5,4-5,4-6,abaxial,absent,acute,anther,apex,apically,apparently,articulated,base,berry,branched,brown,calyx,cell,cm,cordate,deltate,densely,diameter,dull,elliptic,entire,erect,filament,fruit,gray,herb,lateral,leaf,length,lobe,lower,margin,maturity,mm,obtuse,orange-brown,outline,ovate,pedicel,peduncle,petiole,pit,prickly,purple,raised,red,rounded,shrub,small,smooth,sometimes,stellate-pubescent,stem,style,subentire,surface,terminal,unarmed,upper,weakly,white,yellow	-3,-3.5,.1,.6,/3,/5,0-20,0.1,0.1-0.15,0.1-0.2,0.1-0.25,0.15-0.2,0.2-0.5,0.3-0.5,0.6-1.3,1-2,1-4,1.2-2,1.2-3,1.3-1.6,1.5-2,1/6-1/4,2-10,2-3,2/3-3/,3-5,4.5-7,5-merous,abaxially,acuminat,adaxial,alyx,ame,apar,apart,bark,blade,c.,chartaceous,concolorous,curved,dark,difoliate,discolorous,drying,eaf,eed,elongating,equal,eye,faint,filiform,flattened-reniform,flower,free,fruiting,geminat,glabrescent,glabrous,gra,herbaceous,infructescence,lanceolate,lobed,long,longer,mature,midpoint,naked,nflorescence,oblong,older,one,open,orolla,oung,pair,pendulous,per,perfec,pericarp,persistent,poricidal,porrect,portion,prickl,prickle,primary,ray,red-green,reflexed,ruit,scandent,scar,shorter,simple,spaced,spherical,spreading,stalk,stalked,stellate,straight,subsessile,tamen,tapering,terete,tertiary,thick,thick-stalked,time,tip,toward,trichome,tube,unarme,unit,variously,vary,vein,venation,visible,way,wide,yellow-green,ympodial	2/3-3/4,acuminate,characteristic,colour,corolla,form,growth,height,inflorescence,na,ovary,plant,seed,shape,staman,texture,type	.7,0.3-0.8,0.3-1.5,0.6-1,0.7-1,1-1.7,1/5,2-3.5,4-5,4-6,absent,acute,apically,apparently,articulated,base,berry,branched,brown,cell,cm,cordate,deltate,densely,dull,elliptic,entire,erect,gray,herb,lateral,lower,maturity,mm,obtuse,orange-brown,outline,ovate,pit,prickly,purple,raised,red,rounded,shrub,small,smooth,sometimes,stellate-pubescent,subentire,terminal,unarmed,upper,weakly,white,yellow	2/3-3/4,acuminate,na
478	wfo-0001031656	success	154	85	43	58	96	27	42	1	0.5,1-1.5,1-2.5,1.2-1.5,1.5-2,1.5-5,3-3.5,5-7,5-ribbed,6-8,acuminate,acute,anther,apex,base,berry,calyx,cm,corolla,ellipsoid,elliptic,filament,fleshy,fruit,glabrous,globose,green,greyish,leaf,lobe,long-acuminate,margin,matte,mm,oblique,opposite,ovary,ovate,pair,pedicel,petiole,plant,rather,reddish,rib,ridged,rounded,sessile,shiny,shrub,stem,straight,strongly,style,surface,thick,vein,white	.5,/4,0.5-1,1-2,10-20,2.5-3.5,3-5,4-9,also,anthesi,arising,ba,bark,bright,capitate,closely,cork,densely,dia,differing,difoliate,directly,drying,eaf,edicel,eed,enclosing,erect,extremely,flower,free,fruiting,geminat,hooded,known,lateral,live,lobed,lon,long,lower,main,major,mature,middle,minor,minute,minutely,nflorescence,node,often,older,one,pale,paler,papillo,papillose,peelin,persistent,planar,pore,poricidal,portion,prominent,proximal,red-papillose,reflexed,ruit,scar,shaped,size,slightly,somewhat,spaced,specimen,stigma,swollen,tall,tear-drop,terminal,thickened,tip,top,transversely,tube,ud,unit,upper,visible,way,wide,widest,woody,x,ympodial,young	abaxial,adaxial,arrangement,branching,characteristic,colour,diameter,form,growth,height,history,inflorescence,length,life,midvein,na,peduncle,primary,pseudostipule,rachi,seed,shape,staman,tertiary,texture,unarmed,venation	0.5,1-1.5,1-2.5,1.2-1.5,1.5-2,1.5-5,3-3.5,5-7,5-ribbed,6-8,acuminate,acute,berry,cm,ellipsoid,elliptic,fleshy,glabrous,globose,green,greyish,leaf,long-acuminate,matte,mm,oblique,opposite,ovate,pair,pedicel,rather,reddish,rib,ridged,rounded,sessile,shiny,shrub,straight,strongly,thick,white	na
479	wfo-0001031667	success	153	73	47	58	95	15	47	0	0.6-1,1-1.5,1.4-3,10-13,12-35,2.5-5,3-13,5-9,8-13,base,branched,calyx,cell,cm,cordate,corolla,covering,cuneate,cyme,dark,diameter,dichasial,dichasially,ebracteate,elliptic-lanceolate,globose,green,hair-like,herbaceous,lanceolate,lateral,leaf,lobe,long,mm,monochasial,oblique,oblong,odd-pinnate,ovoid,pedicel,peduncle,perennial,petiolate,petiole,pilose,plant,rounded,seed,sessile,spot,stripe,style,testal,thick,tuber-bearing,wall,white	0.6-1.5,1-4,1.5-2,2-3,2-5,2-6,3-5,3-6-foliat,3-8,4-1.,5-15,6-10,8-15,abaxially,abruptly,acumen,acuminate,acute,adaxially,apex,apical,apically,apiculate,articulate,caudate,connate,dehiscent,digestion,diminishing,distal,dorsally,eaf,edge,eed,emoval,enzyme,exceeding,filament,flat,flower,folded,forked,generally,globo,green-white,half,honeycomb,interjected,introrse,irregularly,leaflet,living,lobed,lon,lower,lunat,make,maturing,mucilaginous,nflorescence,nther,often,orolla,pair,pattern,perfect,petiolule,plan,poricidally,proximal,reveal,ruit,seudostipule,short,size,slit,specimen,stamen,stellate,stigma,straight,tal,tem,terminal,throughout,toward,typically,unit,vary,whit,wide,without,yellow,ympodial,¼	anther,arrangement,characteristic,colour,form,fruit,growth,height,inflorescence,length,ovary,shape,stem,surface,texture	0.6-1,1-1.5,1.4-3,10-13,12-35,2.5-5,3-13,5-9,8-13,branched,cell,cm,cordate,covering,cuneate,cyme,dark,dichasial,dichasially,ebracteate,elliptic-lanceolate,globose,green,hair-like,herbaceous,lanceolate,lateral,long,mm,monochasial,oblique,oblong,odd-pinnate,ovoid,perennial,petiolate,pilose,rounded,sessile,spot,stripe,style,testal,thick,tuber-bearing,wall,white	
480	wfo-0001031672	success	157	104	62	71	86	33	60	2	0,0.3-0.5,0.5-1.5,1,1-1.5,1-10,1-5,1.5-2,1.5-2.5,1.5-3.5,1.5-5,10-20,15-50,4,4.5-5,6,acuminate,acute,apex,apiculate,articulated,base,calyx,chartaceous,cm,cordate,diameter,entire,flattened,fleshy,flower,fruit,glabrous,glandular-puberulent,globose,green,greenish-brown,leaf,leaving,lobe,lobed,long,margin,mature,mm,near,obtuse,occasionally,ovate,ovoid,pedicel,pedicellar,peduncle,petiole,pilose,pinnately,puberulent,rachi,remant,rounded,simple,sparsely,style,subcoriaceous,tip,tree,truncate,unbranched,whitish,x,yellow	0-2,0.5,0.5-1,1-1.5-2.5,1-2,15-20,2-12,2-28,3-4-foliat,3/4,4-34,4/5,5-6,9-lobed,abaxially,absent,adaxially,aggregate,apart,ape,aublet,axe,basal,beyond,blade,cell,ciliat,connective,cylindrical,densely,directed,distally,divided,eaf,eed,exceeding,exserted,fide,hair,lanceolate,lon,lower,membranaceous,midrib,moderately,narrowly,nflorescence,nther,often,one,orolla,perfect,pilo,pore,presen,present,pubescent,purple,radiu,represented,ruit,shorter,sinus,slightly,small,spaced,stamen,stellate,stigma,stone,tal,tem,thecae,time,toward,triangular,truncat,tube,ud,unit,unlobed,vary,white,wide,yello,ympodial	abaxial,adaxial,anther,arrangement,branching,characteristic,colour,corolla,filament,form,growth,height,history,inflorescence,length,life,midvein,na,ovary,perennial,plant,primary,pseudostipule,seed,shape,staman,stem,surface,tertiary,texture,unarmed,vein,venation	0,0.3-0.5,0.5-1.5,1,1-1.5,1-10,1-5,1.5-2,1.5-2.5,1.5-3.5,1.5-5,10-20,15-50,4,4.5-5,6,acuminate,acute,apex,apiculate,articulated,base,chartaceous,cm,cordate,entire,flattened,fleshy,flower,glabrous,glandular-puberulent,globose,green,greenish-brown,leaving,lobed,long,mature,mm,near,obtuse,occasionally,ovate,ovoid,pedicellar,pilose,pinnately,puberulent,remant,rounded,simple,sparsely,subcoriaceous,tip,tree,truncate,unbranched,whitish,x,yellow	na,perennial
481	wfo-0001031684	success	161	100	74	85	76	15	73	1	.25,0.4-1.5,0.5-0.8,0.5-1,0.7-1,0.75-1,1-1.2,1-5,2,3-3.5,3-30,along,anther,bark,base,beneath,berry,black,branched,calyx,clavate,cm,corolla,curly,decurrent,deflexed,densely,dia,difoliate,drying,elliptic,filiform,fruiting,geminate,globose,green,inflorescence,internodal,irregularly,leaf,like,lobe,long,long-triangular,minutely,mm,occasionally,older,opposite,ovoid-reniform,pale,papillose,pedicel,persistently,petiole,pitted,pore,poricidal,pubescent,rest,shaped,shrub,slender,slightly,small,sparsely,stem,stigma,straight,style,surface,tan,tapering,tear-drop,tip,tipped,tree,trichome,tube,unifoliate,uniseriate,vein,white,winged,x	.5,.75,/4,0.1,0.5-0.7,10-100,2-9,4-17,5-7,acuminate,acute,anthesi,apar,apex,bearing,borne,causing,denser,differing,eaf,edicel,eed,elongated,except,expanded,exserted,extremely,filament,flower,free,glabrous,gre,greatly,lateral,less,lobed,lon,lower,main,major,middle,midrib,minor,nflorescence,obconic,one,ovary,pair,papillo,planar,portion,present,previously,pulled,raised,reflexe,reflexed,ruit,scar,short,single,siz,size,soon,spaced,tall,time,ud,unevenly,unit,varying,way,widely,widest,ympodial,young	arrangement,characteristic,colour,diameter,form,fruit,grey,growth,height,length,plant,pubescence,seed,shape,texture	.25,0.4-1.5,0.5-0.8,0.5-1,0.7-1,0.75-1,1-1.2,1-5,2,3-3.5,3-30,along,base,beneath,berry,black,branched,calyx,clavate,cm,curly,decurrent,deflexed,densely,dia,difoliate,drying,elliptic,filiform,geminate,globose,green,inflorescence,internodal,irregularly,leaf,like,long,long-triangular,minutely,mm,occasionally,opposite,ovoid-reniform,pale,papillose,persistently,pitted,pore,poricidal,pubescent,rest,shaped,shrub,slender,slightly,small,sparsely,straight,tan,tapering,tear-drop,tip,tipped,tree,trichome,tube,unifoliate,uniseriate,vein,white,winged,x	grey
482	wfo-0001031695	success	183	121	84	90	93	31	82	2	0.5-1,1-2,1-9,1.5-8,10-35,2-3,2-4,2-5,2.5-5,20-30,3-10,3-17,3-7,30-40,4-10,4-5,4-6,5-7,6-10,abruptly,acuminate,acute,also,apart,apex,articulated,basal,base,branched,calyx,chartaceous,cm,color,cordate,dark,deep,densely,diameter,eglandular-pilose,ellipsoidal,entire,flattened,flower,fruit,glabrate,glabrescent,glabrous,glandular-puberulent,green,greenish,immature,lavender,leaf,leaving,lobe,lobed,margin,mm,moderately,mottled,oblique,oblong,obtuse,occasionally,ovate,pedicel,pedicellar,peduncle,petiole,pilose,pilose-hirsute,puberulent,puberulent-pubescent,pubescent,purple,rachi,remnant,ripe,shrub,simple,sometimes,spaced,sparsely,stripe,style,subcoriaceous,tree,unbranched,unknown,x	0.5-2,1,1-3,1.5-2,1/2,1/3,10-15-20,3-19,3-4-6,4-foliat,5,5-20,6-20,6-8,7-10-15,?,abaxially,adaxially,aggregate,ape,apically,apiculate,axe,beyond,blade,broadened,campanulate,capitat,cell,connective,connivent,cylindrical,d,dilated,directed,divided,eaf,eed,eglandular,exceeding,exserted,fleshy,hair,hard,lanceolate,lateral,laterally,lilac,lon,long,lower,midrib,narrowly,nflorescence,nther,often,orolla,ovoid,perfect,pilo,pilose-hirsut,pore,presen,present,purplish,radiu,rounded,ruit,shorter,sinus,slight,slightly,small,somewhat,stamen,stigma,stone,swelling,tal,tem,thecae,time,tip,tomento,triangular,tube,unequal,unit,unlobed,vary,wide,yellow,ympodial	10-20,abaxial,adaxial,anther,arrangement,branching,characteristic,colour,corolla,filament,form,growth,height,inflorescence,length,midvein,na,ovary,plant,primary,pseudostipule,seed,shape,staman,stem,surface,tertiary,texture,unarmed,vein,venation	0.5-1,1-2,1-9,1.5-8,10-35,2-3,2-4,2-5,2.5-5,20-30,3-10,3-17,3-7,30-40,4-10,4-5,4-6,5-7,6-10,abruptly,acuminate,acute,also,apart,apex,articulated,basal,base,branched,chartaceous,cm,color,cordate,dark,deep,densely,diameter,eglandular-pilose,ellipsoidal,entire,flattened,flower,fruit,glabrate,glabrescent,glabrous,glandular-puberulent,green,greenish,immature,lavender,leaving,lobe,lobed,mm,moderately,mottled,oblique,oblong,obtuse,occasionally,ovate,pedicellar,pilose,pilose-hirsute,puberulent,puberulent-pubescent,pubescent,purple,remnant,ripe,shrub,simple,sometimes,spaced,sparsely,stripe,subcoriaceous,tree,unbranched,unknown,x	10-20,na
483	wfo-0001031698	success	56	63	22	25	31	38	19	3	2-2.5,2.5,2.5-3,4-4.5,base,cm,elliptic,glabrous,leaf,margin,minutely,mm,pedicel,pitted,reddish-brown,repandly,rugose,shrub,stem,strongly,surface,winged,woody,x,yellowish	ape,bark,branch,decurrent,deflexed,dia,difoliate,dull,eaf,eed,fide,flattened,fruiting,geminat,green,incrassate,long,maguire,older,otherwise,pale,paler,papillae,persistin,reniform,stout,tall,unit,wing,ympodial,young	abaxial,adaxial,anther,apex,arrangement,branching,calyx,characteristic,colour,corolla,decument,diameter,filament,form,fruit,geminate,growth,height,inflorescence,length,lobe,midvein,na,ovary,peduncle,petiole,plant,primary,pseudostipule,rachi,seed,shape,staman,style,tertiary,texture,vein,venation	2-2.5,2.5,2.5-3,4-4.5,cm,elliptic,glabrous,minutely,mm,pitted,reddish-brown,repandly,rugose,shrub,strongly,winged,woody,x,yellowish	decument,geminate,na
484	wfo-0001031707	success	178	113	75	89	89	24	73	2	.5,1-1.3,1-1.5,1.2-1.8,1.2-2,1.5-2,1.5-6,1/3,16-20,2,2-4,2-6,4-5,4-6,6-7,80-140,abaxially,acuminate,acute,adaxially,almost,along,anther,apex,apical,apically,attenuate,axillary,base,basiscopically,bearing,berry,brown,calyx,climbing,cm,conical,corolla,dense,densely,diameter,distal,distinct,enlarged,erect,filament,flattened,flower,glabrous,globose,green,greenish,high,leaf,leaflet,lobe,long,margin,mm,oblique,occasionally,ovary,pair,pedicel,per,petiole,pink,pinnate,plant,pointed,primary,pubescent,quadrate,reddish,round,scattered,simple,slightly,sparsely,style,surface,ternate,trichome,uniseriate,vein,vine,white,woody,x	-3,/4,0.5-1,1-1.2,1-3,1.5-1.7,2-10,2-3,24,3,5-10-celled,8-12,9-15,absent,anthesi,axil,basal,c.,capitate,cateniform,cell,clavat,conspicuously,cucullate,drying,eaf,edicel,eed,elliptic,endrophilum,epidermal,exserted,flap-like,flat,fleshy,four-lobed,free,fruiting,horizonta,inflorescenc,lanceolate,lateral,less,like,lobed,lon,lower,minutely,narrower,narrowly,nflorescence,obovate,open,papillate,penden,petiolule,planar,poricidal,portion,quite,raised,regular,rest,ruit,sagittate,scar,smaller,smooth,somewhat,spaced,stigma,stout,strongly,tem,terminal,thickening,time,tip,tub,tube,type,ud,unifoliat,unit,usually,way,white-lenticellate,widely,ympodial	abaxial,adaxial,arrangement,branching,characteristic,colour,form,fruit,growth,height,horizontal,inflorescence,length,midvein,na,peduncle,pseudostipule,rachi,seed,shape,staman,stem,texture,unarmed	.5,1-1.3,1-1.5,1.2-1.8,1.2-2,1.5-2,1.5-6,1/3,16-20,2,2-4,2-6,4-5,4-6,6-7,80-140,abaxially,acuminate,acute,adaxially,almost,along,apical,apically,attenuate,axillary,basiscopically,bearing,berry,brown,climbing,cm,conical,dense,densely,distal,distinct,enlarged,erect,flattened,flower,glabrous,globose,green,greenish,high,leaflet,lobe,long,mm,oblique,occasionally,pair,per,pink,pinnate,pointed,pubescent,quadrate,reddish,round,scattered,simple,slightly,sparsely,ternate,trichome,uniseriate,vein,vine,white,woody,x	horizontal,na
485	wfo-0001031723	success	218	117	88	104	114	13	87	1	-1.5,0-2,0.4,0.4-1,0.4-1-2.5-5,0.6-1,0.7-1,1-15-45,1-2,1.2-2,2-4-11,2.5-4.5,2.5-5,2/3-3/4,4-6,abaxial,acuminate,acute,adaxial,anther,apex,apically,apparently,articulated,base,berry,branched,branching,brown,calyx,chartaceous,cm,cuneate,curved,dark,deltate,diameter,discolorous,drying,dull,elongated,entire,erect,evenly,filament,filiform,fruit,gently,glabrous,glandular,green,hair,lateral,leaf,length,lobe,lobed,long,margin,marking,maturity,mauve,midpoint,minute,mm,moderately,near,obtuse,orange,orange-brown,ovate,pale,pedicel,peduncle,petiole,prickle,primary,recurved,red,rounded,secondary,shrub,simple,smooth,sometimes,sparsely,stellate,stellate-pubescent,stem,straight,strongly,style,subentire,surface,terminal,trichome,unarmed,way,weakly,white,whitish,yellow,yellow-green,young	-15,-6,-8,-merous,0.05-0.2,0.1-0.2,0.1-0.3,0.1-0.5,0.15,0.2-1,0.4-0.9,0.55-0.9,0.8-1.5,1-2-5.5-6.5,1-3,1-3-10,1-5,1-5-40,1.5-10,1.5-2.5,1.5-4-10-16,1/3-1/2,1/6-1/4-1/3-1/2,10-30,2-3.5,2-7,2/3,3-15,4-10-30,4-20,4-5,5-9,8-20,abaxially,acut,alyx,ame,apar,apart,ba,bark,blade,brow,c.,conical,connivent,densely,eaf,eed,elongating,equal,eye,finely,flattened-reniform,flower,free,fruiting,glabrescent,gland,gland-tipped,gray,herbaceous,inflated,infructescence,longer,lower,mature,multangulate,naked,narrow-deltate,nflorescence,older,one,open,orolla,oung,pair,per,perfec,pericarp,perpendicular,plurifoliat,poricidal,porrect,portion,prickly,ray,reflexed,ruit,scar,sessile,spaced,spherical,spreading,stalk,stalked,tamen,tapering,terete,tertiary,time,tip,tube,unarme,unit,usually,variously,vary,vein,venation,visible,wide,woody,ympodial	characteristic,colour,corolla,form,growth,inflorescence,na,ovary,seed,shape,staman,texture,type	-1.5,0-2,0.4,0.4-1,0.4-1-2.5-5,0.6-1,0.7-1,1-15-45,1-2,1.2-2,2-4-11,2.5-4.5,2.5-5,2/3-3/4,4-6,acuminate,acute,apex,apically,apparently,articulated,base,berry,branched,branching,brown,chartaceous,cm,cuneate,curved,dark,deltate,discolorous,drying,dull,elongated,entire,erect,evenly,filiform,gently,glabrous,glandular,green,hair,lateral,lobed,long,marking,maturity,mauve,midpoint,minute,mm,moderately,near,obtuse,orange,orange-brown,ovate,pale,prickle,primary,recurved,red,rounded,secondary,shrub,simple,smooth,sometimes,sparsely,stellate,stellate-pubescent,straight,strongly,subentire,terminal,trichome,unarmed,way,weakly,white,whitish,yellow,yellow-green,young	na
486	wfo-0001031729	success	159	101	57	70	89	31	53	4	-2,0.5-1,0.6-1-2.5,1-1.5,1-1.5-2,1-2,1.5-2,12-13,2-2.5,2-3,2.5-5,3-4,5-6,5-7,abruptly,acuminate,anther,apex,apiculate-deltate,attenuate,base,branched,calyx,cm,conical,corolla,dark,darker,deltate,diameter,elliptic,filament,flattened,fruit,glabrous,globose,green,greenish,lobe,long,minutely,mm,mottling,obovate,occasionally,ovary,ovate-reniform,pair,pale,papillate,papillose,pedicel,peduncle,petiole,pink,primary,purplish,quadrate,reddish,shrub,smooth,somewhat,stem,stripe,surface,tan,time,vein,white,x	-0.5,..,0.5,0.5-4,1.0-1.3,1.5,11-30-45,2.5-,3-celled,3.5-4,4.1-16,5-10-20,50,8-9,along,anthesi,apicula,beneath,branc,branch,brittle,brow,c.,cell,cucullate,curve,dry,drying,eaf,edicel,eed,elongate,erec,flattened-capitat,flower,fruiting,glandular,gradually,later,less,lobed,lower,markedly,membranous,middle,minute,narrowly,nearly,never,nflorescence,noddin,open,outer,outline,papillae,per,pericarp,planar,plurifoliat,point,pointed,regularly,ruit,scar,scattered,short,single,single-stemmed,sinuate,small,stigma,striate,testa,thin,thing,tip,toward,triangular,trichome,tube,tuft,ud,unit,usually,wall,wand-like,widening,ympodial,young	abaxial,adaxial,arrangement,branching,brown,characteristic,colour,form,growth,height,history,inflorescence,leaf,length,life,margin,midvein,na,nodding,plant,plurifoliate,pseudostipule,rachi,seed,shape,staman,style,tertiary,texture,unarmed,venation	-2,0.5-1,0.6-1-2.5,1-1.5,1-1.5-2,1-2,1.5-2,12-13,2-2.5,2-3,2.5-5,3-4,5-6,5-7,abruptly,acuminate,apiculate-deltate,attenuate,branched,cm,conical,dark,darker,deltate,elliptic,flattened,glabrous,globose,green,greenish,long,minutely,mm,mottling,obovate,occasionally,ovate-reniform,pair,pale,papillate,papillose,pink,purplish,quadrate,reddish,shrub,smooth,somewhat,stripe,tan,time,white,x	brown,na,nodding,plurifoliate
487	wfo-0001031738	success	230	87	54	72	158	15	52	2	0.7-1,0.7-1.1,1-1.5,1.5-4,1/3,10-15,15-40,2.3-3,3.5-4.5,4-6,5-8,abaxial,acute,adaxial,anther,apex,auriculate,base,berry,branched,calyx,cell,chartaceous,cm,cordate,dark,densely,diameter,dull,filament,frequently,fruit,glabrous,gray,lateral,leaf,length,lobe,lobed,lower,margin,mm,narrow-deltate,orange,orange-brown,outline,ovate,pale,pedicel,peduncle,petiole,pit,prickly,pubescent,raised,shrub,small,smooth,sparsely,stellate-pubescent,stem,style,surface,terminal,tree,unarmed,upper,weakly,white,yellow,yellow-green,yellowish	-5,-merous,.5,0-15,0-2,0-3,0.1-0.25,0.2-0.3,0.25-0.8,0.3-1,0.9-2.1,1-1.8,1-3,1-4,1.4-1.7,1.5-2-4-5,1/,1/2-2/3,1/3-2/3,1/4-1/3,1/6-1/4,2-3-4,20-200,3-4,3-6,3-7,3.5-3.8,4,4-10,4-5,4-8,5,5-6,6-15,7-12,7-12.5,8-10,8-10-15,8-18,abaxially,acuminat,adaxially,almost,always,alyx,andromonoecious,apar,apart,apically,apparently,articulated,bark,blade,connivent,curved,deltate,discolorous,distal,distance,drying,eaf,eed,elongating,equal,erect,evenly,extending,flattened,flattened-reniform,flower,free,fruiting,glabrescent,green,held,hermaphrodite,heterostylous,infructescence,inside,lobing,long,long-styled,longer,lowermost,mature,maturity,midpoint,midvein,multangulate,nflorescence,oblong,obovate,often,older,one,open,orolla,oung,pair,per,pericarp,plant,plurifoliat,poorly,poricidal,porrect,portion,prickl,prickle,primary,prominent,ray,reflexed,resin,rounded,ruit,scar,secondary,sessile,short-styled,shorter,side,simple,sometimes,spaced,spherical,spreading,stalk,stalked,staminat,stellate,sticky,stout,straight,strongly,tamen,tapering,terete,tertiary,time,tip,trichome,truncate,tube,unit,usually,variously,vary,vein,venation,visible,way,white-brow,wide,woody,yellow-orange,ympodial,young	1/4,characteristic,colour,corolla,form,growth,hair,inflorescence,ovary,seed,shape,staman,texture,type,unknown	0.7-1,0.7-1.1,1-1.5,1.5-4,1/3,10-15,15-40,2.3-3,3.5-4.5,4-6,5-8,acute,auriculate,berry,branched,cell,chartaceous,cm,cordate,dark,densely,dull,frequently,glabrous,gray,lateral,lobed,lower,mm,narrow-deltate,orange,orange-brown,outline,ovate,pale,pit,prickly,pubescent,raised,shrub,small,smooth,sparsely,stellate-pubescent,terminal,tree,upper,weakly,white,yellow,yellow-green,yellowish	1/4,unknown
