	coreid	status	nwords_original	nwords_result	nwords_val	nwords_recovered	nwords_omitted	nwords_created	nwords_recovered_val	nwords_created_val	common_words	original_only	result_only	common_words_val	val_only
401	wfo-0001030581	success	187	161	119	121	66	40	96	23	.5,1,1-4-celled,2,9,abaxial,abaxially,acute,adaxial,adaxially,aggregate,along,angle,angled,anther,anthesi,apex,appressed,articulated,basal,base,berry,black,bright,calyx,capitate,cell,central,clustered,cm,conical,corolla,decurrent,densely,denser,diameter,ellipsoid,elliptic,entire,filament,flattened-reniform,flower,free,fruit,fruiting,glabrous,globose,green,growth,herb,inflorescence,intermodal,lacking,later,lateral,leaf,less,like,live,lobe,long,margin,markedly,maturity,minute,minutely,mm,near,new,occasionally,often,once-branched,outline,ovary,ovate,papillate,pedicel,peduncle,pentagonal,per,petiole,pitted,plant,portion,pubescent,purplish,rachi,reflexed,ridge,ripe,scar,shallow,shiny,shorter,simple,somewhat,sparsely,spreading,stellate,stem,stigma,stone,strongly,style,surface,tangled,terete,testal,third,translucent,trichome,tube,turning,uniseriate,upper,usually,vein,white,wide,yellow,yellowish	.3,0.2–0.8,0.4–0.6,0.4–1.6,0.5,0.5–0.7,0.5–2.5,0.6–0.7,0.7–0.8,0.9–1,1.2–1.5,1.8–8,1–2,1–2-celled,1–2.5,1–4-celled,20–50,2–3-celled,35–45,3–4,3–5,4.5–12,4–7,4–9,5-merous,5–6,5–8,apar,becoming,beyond,branched,cone,difoliate,drop,eaf,eed,exserted,florescence,geminat,halfway,individual,leave,lobed,lon,lower,narrowly,pair,perfect,primary,reflexe,remaining,rounded,ruit,slightly,spaced,sprawlin,straight,tall,tem,ud,unit,winged,woody,ympodial,–15,–5	0.2-0.8,0.3,0.4-0.6,0.4-1.6,0.5-2.5,0.6-0.7,0.7-0.8,0.9-1,1-2.5,1.2-1.5,1.8-8,15,2-3-celled,20-50,3-4,3-5,35-45,4-7,4-9,4.5-12,5,apart,articulation,branching,bud,colour,form,hair,height,history,length,life,number,perennial,position,seed,shape,spacing,type,width	.5,1,1-4-celled,2,9,abaxially,acute,adaxially,aggregate,along,angle,angled,anthesi,appressed,articulated,basal,base,berry,black,bright,capitate,cell,central,clustered,cm,conical,decurrent,densely,denser,ellipsoid,elliptic,entire,flattened-reniform,glabrous,globose,green,herb,intermodal,lacking,later,lateral,leaf,less,like,live,lobe,long,markedly,maturity,minute,minutely,mm,near,occasionally,often,once-branched,outline,ovate,papillate,pentagonal,petiole,pitted,plant,portion,pubescent,purplish,reflexed,ridge,ripe,shallow,shiny,shorter,simple,somewhat,sparsely,spreading,stellate,stem,stone,strongly,surface,tangled,terete,third,translucent,trichome,tube,turning,uniseriate,upper,usually,vein,white,wide,yellow,yellowish	0.2-0.8,0.3,0.4-0.6,0.4-1.6,0.5-2.5,0.6-0.7,0.7-0.8,0.9-1,1-2.5,1.2-1.5,1.8-8,15,2-3-celled,20-50,3-4,3-5,35-45,4-7,4-9,4.5-12,5,apart,perennial
402	wfo-0001030583	success	166	106	74	90	76	16	70	4	0.2-1,0.4-2.7,0.5-1,0.8-1,0.9-3.5,1-1.5,1/2,2.5,2.5-3,3-4,3/4,5-6,acute,anther,apex,base,calyx,cell,closely,cm,conical,corky,corolla,crisped,cultivar,cultivated,dark,deep,densely,dia,ellipsoid,elliptic,enlarged,especially,filament,flattened-reniform,form,fruit,fruiting,glabrous,globose,green,immature,incrassate,irregular,leaf,live,lobe,lobed,long,long-rectangular,long-triangular,margin,minor,minutely,mm,narrowly,occasionally,opposite,orange-red,outline,ovary,overlapping,papillose,pedicel,petiole,pitted,plant,pore,pubescent,ripe,rounded,scar,shaped,shrub,size,small-capitate,spaced,spathulate,stem,stigma,style,surface,tear-drop,testal,tube,way,white,x,yellow	.2,.5,0.1-0.5,0.3-1,0.7-4.5,1,1-2,1-8,1.5-4,2.5-9,4-6,5-7,6-7,abaxial,abaxially,adaxially,along,anthesi,ba,bark,berry,brow,deflexed,dendritic,differing,difoliate,dry,eaf,edicel,eed,erect,flower,free,frui,geminat,golden,included,lateral,leave,like,lon,lower,main,major,midvein,nflorescence,often,older,pair,pale,papery,papillo,pericarp,planar,poricidal,portion,prostrate,rest,ruit,simple,small,soon,specimen,stout,tall,tan,thin,tip,trichome,ud,uniseriate,unit,vein,woody,ympodial,young	0.1-1,bud,colour,diameter,glabrousnes,growth,hair,height,inflorescence,length,na,position,seed,shape,symmetry,texture	0.2-1,0.4-2.7,0.5-1,0.8-1,0.9-3.5,1-1.5,1/2,2.5,2.5-3,3-4,3/4,5-6,acute,apex,base,closely,cm,conical,corky,crisped,cultivar,cultivated,dark,deep,densely,dia,ellipsoid,elliptic,enlarged,especially,flattened-reniform,fruit,glabrous,globose,green,immature,incrassate,irregular,leaf,live,lobed,long,long-rectangular,long-triangular,margin,minutely,mm,narrowly,occasionally,opposite,orange-red,outline,overlapping,papillose,pitted,plant,pubescent,ripe,rounded,shaped,shrub,small-capitate,spaced,spathulate,surface,tear-drop,way,white,x,yellow	-4,0.1-1,di,na
403	wfo-0001030605	success	144	133	94	109	35	24	90	4	.4,.5,0.1,0.3-0.5,1-4,1/3-1/2,12-19-flowered,2,2-3,2.5,7,abaxially,acute,adaxially,almost,along,anther,anthesi,apart,apex,apical,area,attenuate,base,beginning,berry,branch,branched,brown,calyx,cinereous,cm,commonly,coriaceous,corolla,covered,cylindrical,dark,dendritic-echinoid,densely,dia,difoliate,dry,ellipsoid,entire,exerted,filament,fruiting,glabrate,glabrous,globose,gold,green,growth,inflorescence,internodal,leaf,less,light,lobed,long,margin,material,minutely,mm,nearly,new,obovate,obtuse,occasionally,olive,opposite,ovary,overlapping,ovoid-reniform,pedicel,peduncle,petiole,pitted,pore,pubescent,rarely,revolute,rounded,scar,shaped,shiny,shrub,simple,slender,slightly,smooth,soon,sparsely,stigma,style,surface,tear-drop,thickened,tinged,tip,trichome,tube,unifoliate,vein,way,white,woody,x	1,1.5-2,1.5-5.5,1.7,5-12.5,ape,beneath,conical,deflexed,drying,eaf,edicel,eed,free,geminat,inflorescenc,lobe,lower,midrib,nflorescence,otherwise,ovate,papillate,papillosefruit,poricidal,portion,reflexed,scattered,somewhat,sparesly,tub,ud,unit,yellow,ympodial	arrangement,branching,bud,colour,density,diameter,distance,exertion,flower,form,fruit,geminate,length,na,number,papillose,position,seed,shape,size,symmetry,texture,type,ye	.4,.5,0.1,0.3-0.5,1-4,1/3-1/2,12-19-flowered,2,2-3,2.5,7,abaxially,acute,adaxially,almost,along,apart,apex,area,attenuate,base,beginning,berry,branched,brown,calyx,cinereous,cm,commonly,coriaceous,covered,cylindrical,dark,dendritic-echinoid,densely,dia,difoliate,dry,ellipsoid,entire,exerted,glabrate,glabrous,globose,gold,green,inflorescence,internodal,leaf,less,light,lobed,long,material,minutely,mm,nearly,obovate,obtuse,occasionally,olive,opposite,overlapping,ovoid-reniform,pitted,pubescent,rarely,revolute,rounded,shaped,shiny,shrub,simple,slender,slightly,smooth,soon,sparsely,style,tear-drop,thickened,tinged,tip,trichome,tube,unifoliate,vein,way,white,x	geminate,na,papillose,ye
404	wfo-0001030624	success	170	105	61	81	89	24	57	4	.5,0.5,0.5-1.5,1-3,1.5-2,2-10,2-3,2.5-5.5,3-3.5,3.5-4,4.5-8,6-13,anther,anthesi,apart,bark,base,branch,clavate,cm,corolla,difoliate,distal,ellipsoid,elliptic,extreme,falcate,filament,flattened-reniform,fruiting,glabrate,glabrous,glandular,globose,green,incrassate,large,later,leaf,lobed,longitudinally,major,margin,minor,minutely,mm,narrowly,nearly,older,opposite,ovary,papillose,pedicel,petiole,pitted,planar,pore,puberulent,round,scar,shining,short,shrub,size,small,soon,stem,stigma,style,surface,tip,tree,trichome,trunk,uniseriate,unit,white,x,yellowish-green,yellowish-grey,young	.25,0.5-1,0.9-1,1.2-1.8,1.2-2,2,25-40-flowered,3,7-9,acute,apex,apiculate,appearing,attenuate,axil,ba,beginning,berry,caly,calyx,cell,decurrent,deflexed,dia,differing,dimorphic,dry,eaf,edicel,eed,end,erect,except,expanded,exserted,free,furcate,geminat,greyish,hyaline,inflorescenc,lateral,like,lobe,lon,long,lower,main,material,middle,midrib,near,nflorescence,occasionally,one,outer,pair,pale,poricidal,portion,prominent,raised,remaining,rugo,ruit,simple,slender,slightly,somewhat,spaced,square,straight,tall,tapering,thickened,three,ti,tube,tuft,two,ud,unevenly,vein,wall,widest,woody,yellow,yellowish,ympodial	25-40,bud,colour,diameter,flower,form,fruit,geminate,growth,height,inflorescence,length,number,plant,position,proximal,rugose,seed,shape,spacing,structure,sympodial,texture,type	.5,0.5,0.5-1.5,1-3,1.5-2,2-10,2-3,2.5-5.5,3-3.5,3.5-4,4.5-8,6-13,anthesi,apart,base,clavate,cm,difoliate,distal,ellipsoid,elliptic,extreme,falcate,flattened-reniform,glabrate,glabrous,glandular,globose,green,incrassate,large,later,leaf,lobed,longitudinally,minutely,mm,narrowly,nearly,opposite,papillose,pitted,planar,puberulent,round,shining,short,shrub,small,soon,tip,tree,uniseriate,white,x,yellowish-green,yellowish-grey	25-40,geminate,proximal,rugose
405	wfo-0001030638	success	177	131	90	113	64	18	88	2	0.1,0.5-0.7,0.5-1,0.5-1.5,0.5-2,0.7-1.5,1-1.2,1-1.5,1-2,1.5-2,1.6-2.2,2-3,2-5,2.5-4,3-10,3-13,4-6,8,8-11,8-9,acute,anther,anthesi,apex,apically,bark,base,branched,broadly,bud,calyx,closely,cm,corky,corolla,cup-shaped,deltoid,dia,difoliate,elliptic,exfoliating,filament,flattened,fleshy,fruit,fruiting,geminate,glabrate,glabrous,glandular,globose,green,inflorescence,large,later,lateral,leaf,less,like,lobe,lobed,main,minor,minutely,mm,nearly,obovate,occasionally,older,open,opposite,ovary,overlapping,pair,pale,papillose,pedicel,persistent,petiole,pore,rather,red,red-glandular,roundish,rugose,scar,seed,shape,shaped,shrub,simple,size,spaced,stem,stigma,style,surface,tear-drop,terminal,thick,thickening,transversely,tree,trichome,tube,uniseriate,unit,usually,vein,wall,white,x,young	0.5,1.4-1.7,2-7-flowered,along,appear,appearing,axi,axil,ba,beginning,beneath,berry,blade,conspicuously,cucullate,deflexed,densely,differing,dry,eaf,eed,entire,erect,extending,free,geminat,gre,impressed,irregular,known,lamina,lon,long,lower,major,margin,material,middle,near,nflorescence,often,one,ovoi,paler,papillae,papillo,planar,poricidal,portion,present,prominent,reddish,rest,ruit,soon,speciman,straight,tall,tapering,thickened,tip,widest,woody,ympodial	branching,colour,diameter,flower,form,glandularity,grey,growth,height,length,ovoid,persistence,plant,position,spacing,structure,sympodial,texture	0.1,0.5-0.7,0.5-1,0.5-1.5,0.5-2,0.7-1.5,1-1.2,1-1.5,1-2,1.5-2,1.6-2.2,2-3,2-5,2.5-4,3-10,3-13,4-6,8,8-11,8-9,acute,anthesi,apically,base,branched,broadly,closely,cm,corky,cup-shaped,deltoid,dia,difoliate,elliptic,exfoliating,flattened,fleshy,fruit,geminate,glabrate,glabrous,glandular,globose,green,large,later,leaf,less,like,lobed,minutely,mm,nearly,obovate,occasionally,older,open,opposite,overlapping,pair,pale,papillose,persistent,rather,red,red-glandular,roundish,rugose,shaped,shrub,simple,spaced,stem,style,surface,tear-drop,terminal,thick,thickening,transversely,tree,trichome,uniseriate,usually,wall,white,x,young	grey,ovoid
406	wfo-0001030661	success	180	123	84	104	76	19	81	3	.5,0,0.5-0.6,0.5-0.75,0.5-2,0.7-0.8,1-1.2,1-1.5,1.5-2,1.5-7,4-15,5-10,5-5.5,acute,anther,apex,articulated,attenuate,base,berry,branch,branched,brown,capitate,cell,clustered,cm,corolla,densely,diameter,ellipsoid,elliptic,entire,filament,flattened,flower,fruiting,glabrous,globose,group,growth,inflorescence,lateral,leaf,lengthening,lobed,lower,many,margin,mature,membranous,minute,minutely,mm,narrowly,occasionally,pale,pedicel,peduncle,per,perfect,pericarp,petiole,pitted,platform,pore,poricidal,pubescent,rectangular,red,reddish,reniform,scar,shiny,shrub,simple,sleeve,slit,small,sparsely,stellate,stem,stigma,style,surface,terminal,testal,thin,time,tinged,tip,tree,trichome,tube,uniseriate,upper,usually,violet,way,white,x,yellowish,½,¾	.2,1-.,1-1.2-7,1-1.3,1-1.4,12-16-24,2-2.5,2-3-20,3-3.5,3-4,4-6,5-merou,50-100+,ag,along,alyx,anthesi,ark,brow,calyx,conical,connivent,dar,deltate,denser,drying,eaf,eed,em,erec,erect,exserted,extending,free,glabrescent,glabrou,ilament,insertion,lamina,lobe,lon,long,loosely,midrib,near,never,new,nflorescence,nodding,older,onto,orolla,otherwise,pair,papillo,planar,plurifoliat,point,portion,primary,ruit,scattered,slender,slightly,spreading,strongly,tangled,twinin,ud,unit,vary,vein,winged,woody,yellow,ympodial	1-5,age,articulation,bark,branching,colour,form,fruit,height,length,number,ovary,papillose,plant,position,seed,shape,texture,type	.5,0,0.5-0.6,0.5-0.75,0.5-2,0.7-0.8,1-1.2,1-1.5,1.5-2,1.5-7,4-15,5-10,5-5.5,acute,apex,articulated,attenuate,base,berry,branch,branched,brown,capitate,clustered,cm,densely,ellipsoid,elliptic,entire,flattened,glabrous,globose,group,inflorescence,lateral,lengthening,lobed,many,mature,membranous,minute,minutely,mm,narrowly,occasionally,pale,perfect,pitted,platform,pore,poricidal,pubescent,rectangular,red,reddish,reniform,shiny,shrub,simple,sleeve,slit,small,sparsely,stellate,surface,terminal,thin,time,tinged,tip,tree,trichome,uniseriate,usually,violet,way,white,x,yellowish,½,¾	1-5,age,papillose
407	wfo-0001030676	success	219	160	117	137	82	23	115	2	-3.9,0.4,1,1-1.2,1-3,1.1-1.4,1.2-1.3,1.3-1.5,1/4,11-14,14-17,16,2.2-5.7,3-5,3-6,4-6,4-6.5,7-10,7-8,8-10,abaxially,abruptly,adaxially,angled,anther,anthesi,apart,apex,apical-lateral,apparently,appressed-tomentose,bark,base,berry,blunt-tipped,branch,branched,brown,bud,calyx,chartaceous,cm,conical,corolla,crown,cylindrical,deltoid,densely,diameter,dichotomously,echinoid,elongate,entire,exserted,filament,finely,flat-topped,fleshy,flower,fruit,glabrescent,glabrous,globose,granular-tomentose,green,greenish,grooved,growth,hair,honeycombed,initially,introrse,large,leaf,length,lengthen,lined,longitudinal,longitudinally,margin,minute,minutely,mm,moderately,mostly,multangulate,nearly,oblique,oblong,oblong-elliptic,obtuse,often,opening,openly,pedicel,peduncle,perfect,petiole,pore,probably,pubescent,rachi,reniform,reticulate-punctate,ridged,ripe,scabrous,scattered,sessile,short-attenuate,short-stalked,shrub,simple,slit,small,somewhat,spreading,stellate,stellate-pubescent,stigma,strongly,style,subcampanulate,subglobose,suborbicular,terete,testa,tomentose,tree,tube,velutinous,way,white,whitish,x,yellow,yellowish	-2.5,-8.5,/10-1/5,0-100,0.6-1.2-1.6,1.1-1.9,1.7-2,19-35,2.1-2.3,2.1-2.6,2.4-3.1,2.5-5.5,2.75-3.25,3-3.5,7-9,8-12,acute,along,appearing,articulated,axillary,ba,becoming,blade,closely,continued,dehiscing,due,eaf,echinoi,eed,except,forming,free,glabrescen,high,horizontal,inserted,lackin,lamina,lateral,lobe,lobed,long,lower,main,midvei,midvein,nflorescence,occasional,older,orolla,ovate,ovate-lanceolate,parallel,plurifoliate,pseudo-terminal,pulverulent,rather,ray,ruit,runk,side,spaced,sparsely,stem,subcapitat,tamen,tending,thick,thin,time,tip,tuft,unarme,unit,usually,vary,vein,wide,ympodial,young	arming,arrangement,articulation,branching,colour,dehiscence,form,height,inflorescence,insertion,lobing,ovary,plant,seed,shape,spacing,staman,subcapitate,texture,thicknes,trunk,type,unarmed	-3.9,0.4,1,1-1.2,1-3,1.1-1.4,1.2-1.3,1.3-1.5,1/4,11-14,14-17,16,2.2-5.7,3-5,3-6,4-6,4-6.5,7-10,7-8,8-10,abruptly,angled,anthesi,apart,apex,apical-lateral,apparently,appressed-tomentose,base,berry,blunt-tipped,branched,brown,calyx,chartaceous,cm,conical,corolla,cylindrical,deltoid,densely,dichotomously,echinoid,elongate,entire,exserted,finely,flat-topped,fleshy,glabrescent,glabrous,globose,granular-tomentose,green,greenish,grooved,hair,honeycombed,initially,introrse,large,lengthen,lined,longitudinal,longitudinally,minute,minutely,mm,moderately,mostly,multangulate,nearly,oblique,oblong,oblong-elliptic,obtuse,often,opening,openly,perfect,pore,probably,pubescent,reniform,reticulate-punctate,ridged,ripe,scabrous,scattered,sessile,short-attenuate,short-stalked,shrub,simple,slit,small,somewhat,spreading,stellate,stellate-pubescent,strongly,subcampanulate,subglobose,suborbicular,terete,tomentose,tree,tube,velutinous,way,white,whitish,x,yellow,yellowish	subcapitate,unarmed
408	wfo-0001030686	success	182	146	109	126	56	20	106	3	.2,.5,.5-1,0.5-1,1-1.1,1-1.2,1-2,1.2-1.5,1.5-2,1.5-4.5,1.6-3,15,1972,2-2.5,2-3,2-6.5,2.5-4,2.5-8,3-3.5,5-12,5-6,abaxially,abruptly,acuminate,acute,adam,adaxially,age,anther,anthesi,apart,apex,bark,basal,base,beneath,berry,bifid,black,branched,brittle,brown,c.,calyx,centre,cm,conical,corolla,dark,darker,deeply,densely,denser,diameter,dry,drying,elliptic,entire,exerted,fide,filament,flattened,form,fragrant,fruit,fruiting,glabrous,globose,golden,half,lamina,leaf,lengthening,lepidote,lilac,lobe,lobed,long,margin,maturity,midrib,minutely,mm,oblique,orange,ovary,pale,paler,papillae,papillose,pedicel,peduncle,pericarp,petiole,pitted,pore,poricidal,pubescent,purple,scar,seed,shallow,shallowly,shiny,short,simple,slit,sparsely,spreading,stellate,stem,stigma,strongly,style,surface,thin,time,tip,tree,trichome,tube,uniformly,usually,way,x,yellow	1-1.5,5-25,5-30,8-9,?,aborted,breast,bu,closely,cup-shaped,different,difoliate,discolorous,eaf,edicel,eed,empty,erect,flower,free,geminat,glabrescen,height,heteromorphic,internodal,leaf-opposed,less,lower,many,midvein,nflorescence,noddin,older,overlapping,pair,planar,plant,portion,primary,pubescen,rachi,ruit,scarious,slightly,somewhat,space,spaced,styl,tissue,ud,unit,vein,visible,woody,ympodial,–	0.5,arrangement,branching,bud,colour,density,fragrance,glabrescent,growth,heteromorphism,inflorescence,length,lobing,position,pubescence,shape,size,spacing,texture,thicknes	.2,.5,.5-1,0.5-1,1-1.1,1-1.2,1-2,1.2-1.5,1.5-2,1.5-4.5,1.6-3,15,1972,2-2.5,2-3,2-6.5,2.5-4,2.5-8,3-3.5,5-12,5-6,abaxially,abruptly,acuminate,acute,adam,adaxially,age,apart,basal,base,beneath,berry,bifid,black,branched,brittle,brown,c.,calyx,centre,cm,conical,dark,darker,deeply,densely,denser,dry,drying,elliptic,entire,exerted,fide,flattened,form,fragrant,glabrous,globose,golden,half,lamina,lengthening,lepidote,lilac,lobe,lobed,long,margin,maturity,midrib,minutely,mm,oblique,orange,pale,paler,papillae,papillose,pitted,pore,poricidal,pubescent,purple,shallow,shallowly,shiny,short,simple,slit,sparsely,spreading,stellate,strongly,style,surface,thin,time,tip,tree,tube,uniformly,usually,way,x,yellow	0.5,bud,glabrescent
409	wfo-0001030709	success	214	76	45	57	157	19	43	2	1-4.5,1.3-1.4,1/4,10-14,5-10,6-7,anther,berry,branched,bright,calyx,chartaceous,cm,conical,connivent,dull,elliptic,elongating,equal,flattened-reniform,flower,fruit,fruiting,inflorescence,lateral,leaf,length,lobed,long,margin,maturity,mauve,mm,moderately,orange-brown,per,perpendicular,petiole,poricidal,prickle,purple,red-green,red-orange,seed,shrub,simple,spherical,stellate-pubescent,straight,style,tapering,terminal,tip,upper,venation,yellow,yellow-green	-9,0-2,0-2-8,0-20,0-30,0-5,0.1-0.2,0.15-0.5,0.2-0.5,0.3-1.5,0.4,0.7-1,0.8-4,0.9-1.5,1-1.2,1-1.6,1-6,1.4-2,1.6-2.1,1.9-2.8,1/2-2/3,1/3-1/2,1/4-1/3,10-50,2-4,2-5,2-6,2.3-3,2/3-3/4,3-5-9,4-5-merous,5-20,5-6,5-7,6-10,6-21,6-8,7-8,7-9,8-11,8-15,abaxially,acuminate,acute,adaxially,almost,alyx,ame,apar,apart,ape,apex,apically,apparently,articulated,bark,base,blade,broad-deltate,brow,c.,cordate,cuspidate,deltate,diameter,discolorous,distance,drying,eaf,edge,eed,erect,extending,filament,finely,free,glabrescent,glabrous,increasing,infructescence,lanceolate,lengt,lobe,lobing,lon,long-acuminat,longer,lower,mature,middle,midpoint,midvein,narrow-deltate,nflorescence,occasionally,often,older,one,open,orolla,oung,pair,pedicel,peduncle,pendulous,perfect,pericarp,pit,pitted,plurifoliat,porrect,portion,prickl,prickly,primary,ray,reflexed,retrorse,rounded,ruit,scar,secondary,short-styled,shorter,side,size,slender,smooth,sometimes,spaced,sparsely,spreading,stalk,stalked,stellate,stem,surface,tamen,terete,tertiary,time,toward,trichome,truncate,tube,unarmed,unit,usually,variously,vary,vein,visible,way,weakly,wide,woody,ympodial	20-30,branching,colour,corolla,form,growth,hair,heteromorphism,number,orientation,ovary,pore,position,shape,staman,symmetry,texture,type,zygomorphy	1-4.5,1.3-1.4,1/4,10-14,5-10,6-7,berry,branched,bright,chartaceous,cm,conical,connivent,dull,elliptic,elongating,equal,flattened-reniform,lateral,lobed,long,maturity,mauve,mm,moderately,orange-brown,per,perpendicular,poricidal,purple,red-green,red-orange,shrub,simple,spherical,stellate-pubescent,straight,tapering,terminal,tip,upper,yellow,yellow-green	20-30,zygomorphy
410	wfo-0001030714	invalid_json	177	132	NA	115	62	17	NA	NA	.2,.5,/3,0.1-0.3,0.5,0.5-0.8,0.5-1.9-3,0.7-0.8,1-1.2,1-1.3,1-2.5,1.2-1.5,1.2-4,1/3,2-2.5,20,3-3.5,>,abaxial,acuminate,acute,adaxially,age,along,anther,apex,bark,basal,base,becoming,beneath,berry,blue,blue-black,branching,calyx,clavate,cm,conical,cordate,corolla,dark,densely,diameter,ellipsoid,elliptic,entire,especially,except,filament,flattened,fruit,glabrous,globose,greyish,growth,leaving,lengthening,liana,lobe,lobed,long,many,margin,membranous,midrib,minute,minutely,mm,narrowly,new,ob-ellipsoid,ob-elliptic,oblique,ovary,pale,paler,papillate,pedicel,peduncle,peg,per,petiole,pitted,pore,poricidal,pubescent,quadrate,reniform,ripe,scar,shape,simple,slightly,slit,spaced,sparsely,stellate,stem,stigma,style,surface,time,tip,trichome,truncate,tube,uniseriate,vein,vine,violet,way,widely,x,yellow	0.3-0.4,0.8-1,1-1.5,1.4-3.5,1.5-2,2-2.6,3-7,5-100,5-6,7-17,abaxially,aid,anthesi,apar,articulating,campanulate,climbin,cup,denser,eaf,eed,exserted,fide,flower,free,grading,gradually,gree,herbaceous,howard,joined,leaf-opposed,like,lower,narrow,nflorescence,nodding,node,occasionally,older,overall,pair,papillat,pedice,perfect,planar,plurifoliat,portion,primary,prominent,ruit,strongly,submarginal,tapering,terminal,thickened,tub,twining,ud,unit,woody,ympodial	apart,articulation,bud,characteristic,colour,form,green,hair,inflorescence,leaf,length,number,seed,size,texture,type,value	NA	NA
411	wfo-0001030733	success	130	106	63	74	56	32	55	8	/4,0.5-1,1-1.2,1-1.5,1-2,1.5-5,1.7-2.7,2-2.5,3-4,3-5,4-15,4.5-5,6-7,acuminate,acute,anther,apex,bark,base,bi-lobed,broadly,brown,calyx,capitate,clearly,closely,cm,conical,corolla,dark,densely,ellipsoid,elliptic,embryo,erect,exserted,filament,fruiting,glabrous,globose,green,later,leaf,minutely,mm,narrowly,opposite,ovary,ovoid-reniform,pedicel,petiole,pore,pubescent,scar,shaped,shrub,simple,smooth,spaced,stem,stigma,strongly,style,surface,tear-drop,testa,treelet,trichome,tube,uniseriate,visible,way,white,young	.5,5-8-flowered,6-9,?,abaxially,adaxially,along,anthesi,ape,berry,coriaceous,decurrent,deltate,denser,dia,eaf,eed,elongate,free,grayish-brow,lamina,lateral,like,lobe,lobed,lon,long,lower,main,margin,middle,moderately,nflorescence,older,onto,overlappin,pair,papillo,planar,poricidal,portion,rounded,ruit,somewhat,sparsely,tall,thick,tip,ud,unifoliat,unit,vein,widest,woody,x,ympodial	0.5,1.5,2,5-8,arrangement,bud,colour,diameter,exsertion,flower,form,fruit,grayish-brown,growth,height,inflorescence,length,lobing,number,orientation,overlapping,papillose,plant,position,seed,shape,spacing,texture,type,unifoliate,visibility,width	/4,0.5-1,1-1.2,1-1.5,1-2,1.5-5,1.7-2.7,2-2.5,3-4,3-5,4-15,4.5-5,6-7,acuminate,acute,apex,base,bi-lobed,broadly,brown,capitate,clearly,closely,cm,conical,dark,densely,ellipsoid,elliptic,erect,exserted,glabrous,globose,green,later,leaf,minutely,mm,narrowly,opposite,ovoid-reniform,pubescent,shaped,shrub,simple,smooth,spaced,strongly,tear-drop,testa,treelet,uniseriate,visible,way,white	0.5,1.5,2,5-8,grayish-brown,overlapping,papillose,unifoliate
412	wfo-0001030772	success	154	124	85	103	51	21	81	4	.05,.2,.25,.5,0.2-0.8-2,0.25-0.5,0.5-1,0.75-1,0.9-1,0.9-3.1,1-2,1-2.5,1.2-5,1.4-1.6,1.5-2,3-3.5,3-5,4.2-6.5,5-10-flowered,9-15,anther,anthesi,attenuate,bark,base,becoming,beneath,bud,calyx,capitate,closely,cm,corolla,dark,deflexed,dia,difoliate,ellipsoid,elliptic,extreme,filament,fruit,fruiting,gently,glabrous,globose,green,grey,later,leaf,lenticellate,lobe,lobed,long,long-acuminate,methyl,minor,minutely,mm,nearly,node,occasionally,opposite,ovary,overlapping,ovoid-reniform,pale,paler,papillose,pedicel,per,petiole,pitted,pore,ripe,rounded,salicylate,scar,shape,shaped,shining,shrub,size,slender,slightly,spaced,stem,stigma,strongly,style,surface,swollen,tapering,tear-drop,tip,trichome,tube,uniseriate,unit,white,wintergreen,x,young	2-7,5-6,8-10,acuminate,acute,apex,archin,ba,beginning,berry,branch,differing,eaf,edicel,eed,erect,free,geminat,impressed,inflorescenc,large,lateral,lon,long-triangular,lower,main,major,margin,middle,nflorescence,older,one,pair,papillo,poricidal,portion,prominent,reflexed,ruit,simple,smelling,soon,straight,tall,tan,ud,usually,vein,widest,woody,ympodial	arching,branching,colour,diameter,flower,form,geminate,growth,height,inflorescence,length,number,odour,pattern,plant,position,seed,spacing,structure,sympodial,texture	.05,.2,.25,.5,0.2-0.8-2,0.25-0.5,0.75-1,0.9-1,0.9-3.1,1-2,1-2.5,1.2-5,1.4-1.6,1.5-2,3-3.5,3-5,4.2-6.5,5-10-flowered,9-15,anthesi,attenuate,base,becoming,beneath,bud,calyx,capitate,closely,cm,dark,deflexed,dia,difoliate,ellipsoid,elliptic,extreme,gently,glabrous,globose,green,grey,later,leaf,lenticellate,lobed,long,long-acuminate,methyl,minutely,mm,nearly,node,occasionally,opposite,overlapping,ovoid-reniform,pale,paler,papillose,pitted,ripe,rounded,salicylate,shaped,shining,shrub,slender,slightly,spaced,strongly,swollen,tapering,tear-drop,tip,trichome,tube,uniseriate,white,wintergreen,x,young	.5-1,arching,di,geminate
